epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,2192.4,0.49643,0.30435,0.96441,0.9253,0.92479,0.94095,0.80105,0.81147,0.42704,1.19223,0.000137597,0.000137597,0.000137597
179,2204.76,0.48025,0.3005,0.95509,0.93982,0.89922,0.93947,0.79321,0.81678,0.43024,1.19881,0.000132098,0.000132098,0.000132098
180,2217.1,0.49179,0.31047,0.95472,0.93575,0.90219,0.9441,0.79644,0.81861,0.42655,1.19759,0.000126598,0.000126598,0.000126598
181,2229.41,0.48699,0.29789,0.96163,0.89682,0.93375,0.93885,0.79782,0.82234,0.42711,1.21574,0.000121099,0.000121099,0.000121099
182,2241.69,0.46821,0.29245,0.94771,0.95794,0.87383,0.94161,0.79713,0.81588,0.43407,1.20294,0.0001156,0.0001156,0.0001156
183,2254.03,0.48458,0.3093,0.9554,0.91055,0.92127,0.93893,0.79631,0.81323,0.44665,1.20055,0.0001101,0.0001101,0.0001101
184,2266.32,0.46855,0.29231,0.94567,0.93784,0.91037,0.93884,0.79444,0.81606,0.43578,1.20505,0.000104601,0.000104601,0.000104601
185,2278.61,0.47244,0.29772,0.95419,0.93869,0.91446,0.93476,0.79071,0.81611,0.43434,1.20297,9.91012e-05,9.91012e-05,9.91012e-05
186,2290.91,0.45847,0.29387,0.9501,0.95349,0.8972,0.93975,0.79892,0.81091,0.43499,1.20004,9.36017e-05,9.36017e-05,9.36017e-05
187,2303.2,0.46023,0.29179,0.94445,0.95379,0.91159,0.93866,0.79309,0.81705,0.4357,1.20655,8.81023e-05,8.81023e-05,8.81023e-05
188,2315.54,0.4727,0.30109,0.95343,0.94937,0.90796,0.94353,0.79909,0.81527,0.42705,1.20412,8.26028e-05,8.26028e-05,8.26028e-05
189,2327.94,0.46796,0.29307,0.95265,0.93811,0.89591,0.93633,0.79524,0.80965,0.43646,1.19492,7.71034e-05,7.71034e-05,7.71034e-05
190,2340.24,0.47192,0.30124,0.96017,0.93912,0.89629,0.93837,0.79555,0.81516,0.4366,1.20441,7.1604e-05,7.1604e-05,7.1604e-05
191,2352.92,0.35219,0.20138,0.87101,0.93465,0.90968,0.93399,0.79681,0.81812,0.4496,1.20608,6.61045e-05,6.61045e-05,6.61045e-05
192,2365.18,0.34745,0.18849,0.8612,0.93462,0.89479,0.93406,0.79659,0.81986,0.44661,1.20277,6.06051e-05,6.06051e-05,6.06051e-05
193,2377.43,0.34487,0.18907,0.87269,0.93284,0.89916,0.93438,0.79513,0.81467,0.45146,1.20196,5.51056e-05,5.51056e-05,5.51056e-05
194,2389.68,0.334,0.19208,0.85983,0.94237,0.8887,0.93117,0.79407,0.81761,0.45005,1.20305,4.96062e-05,4.96062e-05,4.96062e-05
195,2401.94,0.33977,0.18872,0.85839,0.94027,0.89126,0.93158,0.79656,0.81337,0.45754,1.20813,4.41067e-05,4.41067e-05,4.41067e-05
196,2414.18,0.33624,0.19589,0.86568,0.94023,0.89225,0.93368,0.79908,0.81331,0.45171,1.2097,3.86073e-05,3.86073e-05,3.86073e-05
197,2426.44,0.32555,0.18257,0.8628,0.92991,0.89477,0.9352,0.80177,0.81432,0.44741,1.21018,3.31078e-05,3.31078e-05,3.31078e-05
198,2438.79,0.31504,0.17669,0.84966,0.9455,0.88403,0.93773,0.8001,0.82058,0.45117,1.21752,2.76084e-05,2.76084e-05,2.76084e-05
199,2451.05,0.32528,0.18298,0.85547,0.92353,0.91677,0.93874,0.80068,0.82089,0.44734,1.22124,2.21089e-05,2.21089e-05,2.21089e-05
200,2463.32,0.31941,0.17731,0.85593,0.94495,0.89052,0.93658,0.80011,0.8196,0.44719,1.21927,1.66095e-05,1.66095e-05,1.66095e-05
